segment_id,start_lon,start_lat,end_lon,end_lat,material,diameter_m,length_m,zone_id,pipeline_type,data_quality_flag,assumed_age_years,design_lifespan_years,hw_c_value,start_node_id,end_node_id
7296,75.952589,17.681542,75.953113,17.686058,CI,0.1,502.87765,zone_2,Distribution Pipeline,complete,35,50,100,12266,12305
7297,75.952367,17.685421,75.952847,17.686102,CI,0.1,624.14901,zone_2,Distribution Pipeline,complete,35,50,100,12249,12283
7298,75.950838,17.677865,75.950456,17.677014,CI,0.1,117.35041,zone_2,Distribution Pipeline,complete,35,50,100,12092,12074
7299,75.952243,17.686202,75.951806,17.682778,CI,0.1,382.73444,zone_2,Distribution Pipeline,complete,35,50,100,12227,12184
7300,75.950945,17.676882,75.951182,17.677765,CI,0.1,100.90417,zone_2,Distribution Pipeline,complete,35,50,100,12101,12129
7301,75.950728,17.676942,75.951013,17.677823,CI,0.1,108.12815,zone_2,Distribution Pipeline,complete,35,50,100,12086,12109
7302,75.951245,17.676581,75.951631,17.676477,CI,0.1,42.51622,zone_2,Distribution Pipeline,complete,35,50,100,12128,12163
7303,75.84939,17.716281,75.850037,17.715958,CI,0.1,78.01191,zone_1,Distribution Pipeline,complete,35,50,100,103,113
7304,75.850037,17.715958,75.850534,17.715712,CI,0.1,59.39866,zone_1,Distribution Pipeline,complete,35,50,100,113,132
7305,75.850684,17.716075,75.850534,17.715712,CI,0.1,43.38542,zone_1,Distribution Pipeline,complete,35,50,100,142,132
7306,75.848547,17.716126,75.847625,17.715617,CI,0.1,112.9372,zone_1,Distribution Pipeline,complete,35,50,100,81,62
7307,75.848992,17.716871,75.848033,17.716899,CI,0.1,104.88365,zone_1,Distribution Pipeline,complete,35,50,100,96,70
7308,75.84801,17.716841,75.845707,17.717543,CI,0.1,256.78748,zone_1,Distribution Pipeline,complete,35,50,100,69,49
7309,75.903144,17.656444,75.90316,17.656634,CI,0.1,21.17754,zone_7,Distribution Pipeline,complete,35,50,100,4663,4686
7310,75.919981,17.675737,75.920025,17.676271,CI,0.1,62.80701,zone_3,Distribution Pipeline,complete,35,50,100,8382,8385
7311,75.851707,17.718061,75.851965,17.718173,CI,0.15,29.9767,zone_1,Distribution Pipeline,complete,35,50,100,171,173
7312,75.851965,17.718173,75.852082,17.71823,CI,0.15,13.93315,zone_1,Distribution Pipeline,complete,35,50,100,173,174
7313,75.852082,17.71823,75.852304,17.718376,CI,0.15,28.62616,zone_1,Distribution Pipeline,complete,35,50,100,174,176
7314,75.852304,17.718376,75.852363,17.718424,CI,0.15,8.21943,zone_1,Distribution Pipeline,complete,35,50,100,176,177
7315,75.852363,17.718424,75.852476,17.718559,CI,0.15,19.18433,zone_1,Distribution Pipeline,complete,35,50,100,177,178
7316,75.852476,17.718559,75.852539,17.718646,CI,0.15,11.69647,zone_1,Distribution Pipeline,complete,35,50,100,178,178
7317,75.852539,17.718646,75.852701,17.718896,CI,0.15,32.55367,zone_1,Distribution Pipeline,complete,35,50,100,178,179
7318,75.852701,17.718896,75.852757,17.718969,CI,0.15,9.99323,zone_1,Distribution Pipeline,complete,35,50,100,179,180
7319,75.852757,17.718969,75.852892,17.719084,CI,0.15,19.10961,zone_1,Distribution Pipeline,complete,35,50,100,180,182
7320,75.852892,17.719084,75.85304,17.719199,CI,0.15,20.23615,zone_1,Distribution Pipeline,complete,35,50,100,182,183
7321,75.85304,17.719199,75.853148,17.719259,CI,0.15,13.28793,zone_1,Distribution Pipeline,complete,35,50,100,183,184
7322,75.853148,17.719259,75.853332,17.719332,CI,0.15,21.13224,zone_1,Distribution Pipeline,complete,35,50,100,184,185
7323,75.853332,17.719332,75.853784,17.719401,CI,0.15,48.49651,zone_1,Distribution Pipeline,complete,35,50,100,185,193
7324,75.853784,17.719401,75.85415,17.719451,CI,0.15,39.19034,zone_1,Distribution Pipeline,complete,35,50,100,193,
7325,75.85415,17.719451,75.854415,17.719504,CI,0.15,28.79665,zone_1,Distribution Pipeline,complete,35,50,100,,202
7326,75.854415,17.719504,75.854436,17.71951,CI,0.15,2.27061,zone_1,Distribution Pipeline,complete,35,50,100,202,202
7327,75.854436,17.71951,75.854406,17.719585,CI,0.15,8.95998,zone_1,Distribution Pipeline,complete,35,50,100,202,203
7328,75.854406,17.719585,75.854262,17.719975,CI,0.15,45.75101,zone_1,Distribution Pipeline,complete,35,50,100,203,201
7329,75.854262,17.719975,75.85414,17.720239,CI,0.15,31.96318,zone_1,Distribution Pipeline,complete,35,50,100,201,199
7330,75.85414,17.720239,75.854061,17.720433,CI,0.15,23.07425,zone_1,Distribution Pipeline,complete,35,50,100,199,200
7331,75.854061,17.720433,75.853981,17.720668,CI,0.15,27.31118,zone_1,Distribution Pipeline,complete,35,50,100,200,197
7332,75.853981,17.720668,75.853923,17.720932,CI,0.15,29.84467,zone_1,Distribution Pipeline,complete,35,50,100,197,195
7333,75.853923,17.720932,75.853875,17.721057,CI,0.15,14.76845,zone_1,Distribution Pipeline,complete,35,50,100,195,196
7334,75.853875,17.721057,75.853787,17.721206,CI,0.15,18.97415,zone_1,Distribution Pipeline,complete,35,50,100,196,194
7335,75.853787,17.721206,75.853739,17.721282,CI,0.15,9.82298,zone_1,Distribution Pipeline,complete,35,50,100,194,191
7336,75.853739,17.721282,75.853666,17.72137,CI,0.15,12.4252,zone_1,Distribution Pipeline,complete,35,50,100,191,192
7337,75.853666,17.72137,75.853612,17.721465,CI,0.15,11.9523,zone_1,Distribution Pipeline,complete,35,50,100,192,187
7338,75.853612,17.721465,75.853579,17.72156,CI,0.15,11.10047,zone_1,Distribution Pipeline,complete,35,50,100,187,188
7339,75.853579,17.72156,75.853567,17.72167,CI,0.15,12.30843,zone_1,Distribution Pipeline,complete,35,50,100,188,189
7340,75.853567,17.72167,75.853603,17.721792,CI,0.15,14.02647,zone_1,Distribution Pipeline,complete,35,50,100,189,190
7341,75.894292,17.694154,75.894844,17.693019,CI,0.15,138.77243,zone_1,Distribution Pipeline,complete,35,50,100,2672,2812
7342,75.912274,17.65798,75.914683,17.657574,CI,0.15,265.75576,zone_8,Distribution Pipeline,complete,35,50,100,6604,7280
7343,75.888879,17.654398,75.888274,17.652949,CI,0.15,176.5277,zone_6,Distribution Pipeline,complete,35,50,100,1880,1795
7344,75.911079,17.68571,75.911737,17.689506,CI,0.15,425.97792,zone_2,Distribution Pipeline,complete,35,50,100,6365,6457
7345,75.907828,17.686013,75.907818,17.684631,CI,0.15,156.9573,zone_1,Distribution Pipeline,complete,35,50,100,5560,5556
7346,75.902404,17.657637,75.900486,17.657899,CI,0.15,214.95247,zone_7,Distribution Pipeline,complete,35,50,100,4509,4060
7347,75.903099,17.655578,75.902404,17.657637,CI,0.15,310.21107,zone_7,Distribution Pipeline,complete,35,50,100,4660,4509
7348,75.909537,17.654158,75.906059,17.65869,CI,0.15,651.43798,zone_8,Distribution Pipeline,complete,35,50,100,5981,5202
7349,75.919547,17.672969,75.919629,17.673295,CI,0.15,37.07732,zone_3,Distribution Pipeline,complete,35,50,100,8326,8333
7350,75.919547,17.672969,75.919332,17.672055,CI,0.15,112.44229,zone_3,Distribution Pipeline,complete,35,50,100,8326,8302
7351,75.920809,17.680042,75.920569,17.680564,CI,0.15,63.15575,zone_2,Distribution Pipeline,complete,35,50,100,8472,8445
7352,75.950148,17.653199,75.952605,17.652787,CI,0.15,264.72142,zone_3,Distribution Pipeline,complete,35,50,100,12044,12261
7353,75.945503,17.654722,75.950408,17.654531,CI,0.15,521.78109,zone_3,Distribution Pipeline,complete,35,50,100,11652,12066
7354,75.950408,17.654531,75.952589,17.654032,CI,0.15,237.86009,zone_3,Distribution Pipeline,complete,35,50,100,12066,12262
7355,75.953432,17.669768,75.955039,17.669247,CI,0.15,180.05001,zone_2,Distribution Pipeline,complete,35,50,100,12324,12416
7356,75.952419,17.674368,75.953004,17.676286,CI,0.15,245.61145,zone_2,Distribution Pipeline,complete,35,50,100,12245,12296
7357,75.952362,17.67648,75.951657,17.674159,CI,0.15,267.62801,zone_2,Distribution Pipeline,complete,35,50,100,12248,12169
7358,75.952386,17.674262,75.952277,17.67388,CI,0.15,43.82229,zone_2,Distribution Pipeline,complete,35,50,100,12244,12233
7359,75.852158,17.714663,75.853515,17.713261,CI,0.15,211.63018,zone_1,Distribution Pipeline,complete,35,50,100,175,186
7360,75.936826,17.637588,75.93856,17.637365,CI,0.15,234.49726,zone_4,Distribution Pipeline,complete,35,50,100,10844,11015
7361,75.936672,17.63993,75.935169,17.6398,CI,0.15,160.13299,zone_4,Distribution Pipeline,complete,35,50,100,10832,10682
7362,75.936676,17.639363,75.935231,17.639156,CI,0.15,157.17109,zone_4,Distribution Pipeline,complete,35,50,100,10831,10681
7363,75.93495,17.637592,75.934852,17.638659,CI,0.15,118.49799,zone_4,Distribution Pipeline,complete,35,50,100,10659,10649
7364,75.934852,17.638659,75.934255,17.639235,CI,0.15,109.19708,zone_4,Distribution Pipeline,complete,35,50,100,10649,10600
7365,75.917105,17.672501,75.916936,17.672169,CI,0.15,40.92375,zone_8,Distribution Pipeline,complete,35,50,100,7894,7862
7366,75.913899,17.670315,75.914003,17.670309,CI,0.15,11.02597,zone_7,Distribution Pipeline,complete,35,50,100,7027,7059
7367,75.9144,17.67025,75.914301,17.671472,CI,0.15,136.18653,zone_7,Distribution Pipeline,complete,35,50,100,,7176
7368,75.914003,17.670309,75.9144,17.67025,CI,0.15,42.65841,zone_7,Distribution Pipeline,complete,35,50,100,7059,
7369,75.91507,17.668692,75.91401,17.666636,CI,0.15,253.87064,zone_8,Distribution Pipeline,complete,35,50,100,7424,7057
7370,75.904719,17.654648,75.903065,17.654793,CI,0.15,176.3131,zone_7,Distribution Pipeline,complete,35,50,100,4953,4658
7371,75.901703,17.655873,75.903082,17.655871,CI,0.15,148.15131,zone_7,Distribution Pipeline,complete,35,50,100,4364,4661
7372,75.919942,17.67537,75.919981,17.675737,CI,0.15,40.83096,zone_3,Distribution Pipeline,complete,35,50,100,8371,8382
7373,75.915951,17.674265,75.916977,17.674236,CI,0.15,110.3782,zone_8,Distribution Pipeline,complete,35,50,100,7658,7878
7374,75.916316,17.673218,75.91672,17.673163,CI,0.15,43.21956,zone_8,Distribution Pipeline,complete,35,50,100,7732,7805
7375,75.850945,17.717922,75.850947,17.717759,CI,0.15,18.05034,zone_1,Distribution Pipeline,complete,35,50,100,154,153
7376,75.850947,17.717759,75.850944,17.717666,CI,0.15,10.28119,zone_1,Distribution Pipeline,complete,35,50,100,153,152
7377,75.850944,17.717666,75.850939,17.717649,CI,0.15,1.88259,zone_1,Distribution Pipeline,complete,35,50,100,152,151
7378,75.850939,17.717649,75.850912,17.717646,CI,0.15,2.9006,zone_1,Distribution Pipeline,complete,35,50,100,151,151
7379,75.850912,17.717646,75.850852,17.717539,CI,0.15,13.42405,zone_1,Distribution Pipeline,complete,35,50,100,151,150
7380,75.850852,17.717539,75.850817,17.71746,CI,0.15,9.51843,zone_1,Distribution Pipeline,complete,35,50,100,150,148
7381,75.850817,17.71746,75.850786,17.717389,CI,0.15,8.55731,zone_1,Distribution Pipeline,complete,35,50,100,148,147
7382,75.850786,17.717389,75.850732,17.717286,CI,0.15,12.68508,zone_1,Distribution Pipeline,complete,35,50,100,147,144
7383,75.850732,17.717286,75.850599,17.717165,CI,0.15,19.41407,zone_1,Distribution Pipeline,complete,35,50,100,144,140
7384,75.850599,17.717165,75.850566,17.717109,CI,0.15,7.13447,zone_1,Distribution Pipeline,complete,35,50,100,140,139
7385,75.850566,17.717109,75.850535,17.717015,CI,0.15,10.97289,zone_1,Distribution Pipeline,complete,35,50,100,139,135
7386,75.850535,17.717015,75.850466,17.716849,CI,0.15,19.72552,zone_1,Distribution Pipeline,complete,35,50,100,135,133
7387,75.850277,17.71681,75.850248,17.717024,CI,0.15,23.87415,zone_1,Distribution Pipeline,complete,35,50,100,127,119
7388,75.850248,17.717024,75.850225,17.717207,CI,0.15,20.38356,zone_1,Distribution Pipeline,complete,35,50,100,119,120
7389,75.850225,17.717207,75.850222,17.717439,CI,0.15,25.71373,zone_1,Distribution Pipeline,complete,35,50,100,120,122
7390,75.850222,17.717439,75.850218,17.717759,CI,0.15,35.33703,zone_1,Distribution Pipeline,complete,35,50,100,122,124
7391,75.850218,17.717759,75.85019,17.717838,CI,0.15,9.2397,zone_1,Distribution Pipeline,complete,35,50,100,124,124
7392,75.85019,17.717838,75.850214,17.717991,CI,0.15,17.12516,zone_1,Distribution Pipeline,complete,35,50,100,124,125
7393,75.935228,17.688775,75.937318,17.689302,CI,0.15,229.33358,zone_2,Distribution Pipeline,complete,35,50,100,10688,10890
7394,75.915977,17.673657,75.917252,17.673541,CI,0.15,137.96266,zone_8,Distribution Pipeline,complete,35,50,100,7655,7943
7395,75.910776,17.673316,75.912505,17.673084,CI,0.15,185.64913,zone_8,Distribution Pipeline,complete,35,50,100,6288,6680
7396,75.91672,17.673163,75.916775,17.673581,CI,0.15,46.59603,zone_8,Distribution Pipeline,complete,35,50,100,7805,7830
7397,75.9424,17.659075,75.94244,17.66061,CI,0.15,169.90598,zone_3,Distribution Pipeline,complete,35,50,100,11318,11319
7398,75.904964,17.656592,75.905265,17.657979,CI,0.15,157.18178,zone_7,Distribution Pipeline,complete,35,50,100,5009,5081
7399,75.851707,17.71806,75.851648,17.717932,CI,0.2,15.47941,zone_1,Distribution Pipeline,complete,35,50,100,171,170
7400,75.851648,17.717932,75.851593,17.717824,CI,0.2,13.31415,zone_1,Distribution Pipeline,complete,35,50,100,170,169
7401,75.851593,17.717824,75.851551,17.717711,CI,0.2,13.22525,zone_1,Distribution Pipeline,complete,35,50,100,169,168
7402,75.851551,17.717711,75.851493,17.717528,CI,0.2,21.22296,zone_1,Distribution Pipeline,complete,35,50,100,168,166
7403,75.851493,17.717528,75.851436,17.717453,CI,0.2,10.21917,zone_1,Distribution Pipeline,complete,35,50,100,166,163
7404,75.851436,17.717453,75.851372,17.717399,CI,0.2,9.07561,zone_1,Distribution Pipeline,complete,35,50,100,163,162
7405,75.851372,17.717399,75.851217,17.717337,CI,0.2,17.79791,zone_1,Distribution Pipeline,complete,35,50,100,162,160
7406,75.851217,17.717337,75.851068,17.717263,CI,0.2,17.81316,zone_1,Distribution Pipeline,complete,35,50,100,160,159
7407,75.851068,17.717263,75.850794,17.717026,CI,0.2,39.11372,zone_1,Distribution Pipeline,complete,35,50,100,159,146
7408,75.850794,17.717026,75.850672,17.716947,CI,0.2,15.64937,zone_1,Distribution Pipeline,complete,35,50,100,146,143
7409,75.850672,17.716947,75.850501,17.716861,CI,0.2,20.4831,zone_1,Distribution Pipeline,complete,35,50,100,143,134
7410,75.850501,17.716861,75.850277,17.71681,CI,0.2,24.49323,zone_1,Distribution Pipeline,complete,35,50,100,134,127
7411,75.886475,17.688723,75.886209,17.688312,CI,0.2,73.65593,zone_1,Distribution Pipeline,complete,35,50,100,1488,1444
7412,75.886209,17.688312,75.886855,17.68793,CI,0.2,54.70523,zone_1,Distribution Pipeline,complete,35,50,100,1444,1554
7413,75.887714,17.689961,75.88746,17.689991,CI,0.2,36.28569,zone_1,Distribution Pipeline,complete,35,50,100,1689,1663
7414,75.94925,17.69684,75.948712,17.699443,CI,0.2,303.44795,zone_2,Distribution Pipeline,complete,35,50,100,,11934
7415,75.932005,17.687661,75.932499,17.686588,CI,0.2,129.78483,zone_2,Distribution Pipeline,complete,35,50,100,10275,10352
7416,75.946666,17.69332,75.936861,17.690184,CI,0.2,1281.57974,zone_2,Distribution Pipeline,complete,35,50,100,11781,10857
7417,75.938126,17.690285,75.93472,17.689698,CI,0.2,415.01876,zone_2,Distribution Pipeline,complete,35,50,100,10976,10642
7418,75.910492,17.671162,75.911084,17.670765,CI,0.2,76.65616,zone_7,Distribution Pipeline,complete,35,50,100,6221,6353
7419,75.911084,17.670765,75.913126,17.671343,CI,0.2,225.85085,zone_7,Distribution Pipeline,complete,35,50,100,6353,6845
7420,75.919332,17.672055,75.918966,17.670406,CI,0.2,186.65353,zone_3,Distribution Pipeline,complete,35,50,100,8302,8257
7421,75.911737,17.689506,75.912357,17.693093,CI,0.2,430.08571,zone_2,Distribution Pipeline,complete,35,50,100,6457,6656
7422,75.912456,17.6729,75.912949,17.674318,CI,0.2,169.118,zone_8,Distribution Pipeline,complete,35,50,100,6679,6789
7423,75.904806,17.65536,75.903099,17.655578,CI,0.2,197.26925,zone_7,Distribution Pipeline,complete,35,50,100,4977,4660
7424,75.91193,17.653837,75.909537,17.654158,CI,0.2,248.5149,zone_8,Distribution Pipeline,complete,35,50,100,6493,5981
7425,75.860605,17.667902,75.860225,17.667949,CI,0.2,41.19695,zone_6,Distribution Pipeline,complete,35,50,100,264,256
7426,75.918409,17.676037,75.919964,17.675897,CI,0.2,165.75605,zone_3,Distribution Pipeline,complete,35,50,100,8181,8384
7427,75.919964,17.675897,75.922713,17.675656,CI,0.2,296.2432,zone_3,Distribution Pipeline,complete,35,50,100,8384,8735
7428,75.922712,17.679891,75.917835,17.679732,CI,0.2,655.60748,zone_2,Distribution Pipeline,complete,35,50,100,8743,8068
7429,75.920809,17.680042,75.922647,17.680748,CI,0.2,212.56322,zone_2,Distribution Pipeline,complete,35,50,100,8472,8720
7430,75.949375,17.649273,75.950616,17.649063,CI,0.2,133.74832,zone_3,Distribution Pipeline,complete,35,50,100,11987,12076
7431,75.949533,17.650028,75.953452,17.649413,CI,0.2,444.13887,zone_3,Distribution Pipeline,complete,35,50,100,11994,12326
7432,75.953629,17.670331,75.955235,17.669806,CI,0.2,180.04264,zone_2,Distribution Pipeline,complete,35,50,100,12341,12421
7433,75.851499,17.715339,75.852158,17.714663,CI,0.2,102.43595,zone_1,Distribution Pipeline,complete,35,50,100,164,175
7434,75.844865,17.70567,75.844952,17.701528,CI,0.2,458.83434,zone_1,Distribution Pipeline,complete,35,50,100,44,45
7435,75.899113,17.679915,75.899319,17.682391,CI,0.2,277.20321,zone_1,Distribution Pipeline,complete,35,50,100,3727,3773
7436,75.898517,17.675315,75.898124,17.675409,CI,0.2,42.97574,zone_1,Distribution Pipeline,complete,35,50,100,3625,3544
7437,75.898124,17.675409,75.898142,17.675465,CI,0.2,6.43483,zone_1,Distribution Pipeline,complete,35,50,100,3544,3545
7438,75.887353,17.689547,75.888023,17.686941,CI,0.2,386.91748,zone_1,Distribution Pipeline,complete,35,50,100,1647,1742
7439,75.88744,17.689942,75.886475,17.688723,CI,0.2,194.20543,zone_1,Distribution Pipeline,complete,35,50,100,1648,1488
7440,75.886209,17.688312,75.883685,17.682607,CI,0.2,669.03215,zone_1,Distribution Pipeline,complete,35,50,100,1444,1195
7441,75.9144,17.67025,75.914766,17.670245,CI,0.2,38.84976,zone_7,Distribution Pipeline,complete,35,50,100,,7340
7442,75.91507,17.668692,75.915706,17.670248,CI,0.2,185.65109,zone_8,Distribution Pipeline,complete,35,50,100,7424,7583
7443,75.913922,17.666658,75.910852,17.665964,CI,0.2,339.61665,zone_8,Distribution Pipeline,complete,35,50,100,7025,6306
7444,75.889094,17.680715,75.886398,17.678044,CI,0.2,418.43231,zone_1,Distribution Pipeline,complete,35,50,100,1917,1468
7445,75.892457,17.678652,75.894511,17.683332,CI,0.2,567.26654,zone_1,Distribution Pipeline,complete,35,50,100,2359,2726
7446,75.90483,17.655357,75.904964,17.656592,CI,0.2,137.50507,zone_7,Distribution Pipeline,complete,35,50,100,4977,5009
7447,75.916977,17.674236,75.917016,17.675182,CI,0.2,104.82751,zone_8,Distribution Pipeline,complete,35,50,100,7878,7880
7448,75.912491,17.659324,75.914798,17.658481,CI,0.2,294.04353,zone_8,Distribution Pipeline,complete,35,50,100,6671,7331
7449,75.933667,17.688308,75.935228,17.688775,CI,0.2,173.53103,zone_2,Distribution Pipeline,complete,35,50,100,10519,10688
7450,75.950148,17.653199,75.949375,17.649273,CI,0.2,442.17015,zone_3,Distribution Pipeline,complete,35,50,100,12044,11987
7451,75.949375,17.649273,75.949057,17.647601,CI,0.2,188.08616,zone_4,Distribution Pipeline,complete,35,50,100,11987,11950
7452,75.949366,17.64923,75.945752,17.648629,CI,0.2,449.60599,zone_3,Distribution Pipeline,complete,35,50,100,11986,11691
7453,75.926981,17.651653,75.927652,17.656726,CI,0.2,591.27618,zone_4,Distribution Pipeline,complete,35,50,100,9386,9527
7454,75.927009,17.654425,75.925952,17.653246,CI,0.2,217.52458,zone_4,Distribution Pipeline,complete,35,50,100,9391,9224
7455,75.929066,17.656228,75.928689,17.655626,CI,0.2,90.44024,zone_4,Distribution Pipeline,complete,35,50,100,9765,9699
7456,75.886398,17.678044,75.885695,17.67732,CI,0.2,109.50115,zone_6,Distribution Pipeline,complete,35,50,100,1468,1371
7457,75.891815,17.699031,75.894292,17.694154,CI,0.25,600.95072,zone_1,Distribution Pipeline,complete,35,50,100,2267,2672
7458,75.911582,17.658126,75.912274,17.65798,CI,0.25,75.26635,zone_8,Distribution Pipeline,complete,35,50,100,6431,6604
7459,75.936114,17.690083,75.936861,17.690184,CI,0.25,84.85434,zone_2,Distribution Pipeline,complete,35,50,100,10777,10857
