segment_id,pss,risk_level,dominant_factor,psi_n,cff_n,adf
8769,0.374,LOW,CFF_n,0.223,0.634,0.25
8770,0.328,LOW,CFF_n,0.11,0.634,0.25
8771,0.33,LOW,CFF_n,0.114,0.634,0.25
8772,0.368,LOW,CFF_n,0.21,0.634,0.25
8773,0.34,LOW,CFF_n,0.141,0.634,0.25
8774,0.373,LOW,CFF_n,0.223,0.634,0.25
8775,0.333,LOW,CFF_n,0.122,0.634,0.25
8776,0.378,LOW,CFF_n,0.235,0.634,0.25
8777,0.413,LOW,CFF_n,0.322,0.634,0.25
8778,0.362,LOW,CFF_n,0.193,0.634,0.25
8779,0.356,LOW,CFF_n,0.18,0.634,0.25
8780,0.409,LOW,CFF_n,0.312,0.634,0.25
8781,0.375,LOW,CFF_n,0.227,0.634,0.25
8782,0.35,LOW,CFF_n,0.163,0.633,0.25
8783,0.34,LOW,CFF_n,0.14,0.633,0.25
8784,0.379,LOW,CFF_n,0.237,0.634,0.25
8785,0.372,LOW,CFF_n,0.219,0.634,0.25
8786,0.388,LOW,CFF_n,0.259,0.634,0.25
8787,0.377,LOW,CFF_n,0.242,0.622,0.25
8788,0.374,LOW,CFF_n,0.226,0.631,0.25
8789,0.381,LOW,CFF_n,0.241,0.634,0.25
8790,0.412,LOW,CFF_n,0.319,0.634,0.25
8791,0.362,LOW,CFF_n,0.194,0.634,0.25
8792,0.336,LOW,CFF_n,0.114,0.652,0.25
8793,0.35,LOW,CFF_n,0.15,0.652,0.25
8794,0.337,LOW,CFF_n,0.117,0.652,0.25
8795,0.341,LOW,CFF_n,0.125,0.652,0.25
8796,0.41,LOW,CFF_n,0.298,0.652,0.25
8797,0.346,LOW,CFF_n,0.139,0.652,0.25
8798,0.382,LOW,CFF_n,0.228,0.652,0.25
8799,0.426,LOW,CFF_n,0.339,0.652,0.25
8800,0.389,LOW,CFF_n,0.246,0.652,0.25
8801,0.415,LOW,CFF_n,0.311,0.652,0.25
8802,0.427,LOW,CFF_n,0.34,0.652,0.25
8803,0.387,LOW,CFF_n,0.239,0.652,0.25
8804,0.382,LOW,CFF_n,0.228,0.652,0.25
8805,0.357,LOW,CFF_n,0.166,0.652,0.25
8806,0.422,LOW,CFF_n,0.329,0.652,0.25
8807,0.43,LOW,CFF_n,0.349,0.652,0.25
8808,0.389,LOW,CFF_n,0.246,0.652,0.25
8809,0.348,LOW,CFF_n,0.143,0.652,0.25
8810,0.373,LOW,CFF_n,0.205,0.652,0.25
8811,0.372,LOW,CFF_n,0.202,0.652,0.25
8812,0.393,LOW,CFF_n,0.257,0.652,0.25
8813,0.408,LOW,CFF_n,0.292,0.652,0.25
8814,0.406,LOW,CFF_n,0.289,0.652,0.25
8815,0.427,LOW,CFF_n,0.341,0.652,0.25
8816,0.358,LOW,CFF_n,0.167,0.652,0.25
8817,0.42,LOW,CFF_n,0.324,0.652,0.25
8818,0.366,LOW,CFF_n,0.188,0.652,0.25
8819,0.369,LOW,CFF_n,0.195,0.652,0.25
8820,0.379,LOW,CFF_n,0.221,0.652,0.25
8821,0.337,LOW,CFF_n,0.117,0.652,0.25
8822,0.413,LOW,CFF_n,0.305,0.652,0.25
8823,0.35,LOW,CFF_n,0.149,0.652,0.25
8824,0.349,LOW,CFF_n,0.146,0.652,0.25
8825,0.356,LOW,CFF_n,0.163,0.652,0.25
8827,0.357,LOW,CFF_n,0.165,0.652,0.25
8828,0.42,LOW,CFF_n,0.322,0.652,0.25
8829,0.39,LOW,CFF_n,0.247,0.652,0.25
8830,0.396,LOW,CFF_n,0.264,0.652,0.25
8831,0.408,LOW,CFF_n,0.293,0.652,0.25
8832,0.062,LOW,ADF,0.0,0.0,0.25
8833,0.357,LOW,CFF_n,0.166,0.652,0.25
8834,0.377,LOW,CFF_n,0.216,0.652,0.25
8835,0.348,LOW,CFF_n,0.144,0.652,0.25
8836,0.331,LOW,CFF_n,0.102,0.652,0.25
8837,0.35,LOW,CFF_n,0.148,0.652,0.25
8838,0.363,LOW,CFF_n,0.181,0.652,0.25
8839,0.391,LOW,CFF_n,0.251,0.652,0.25
8840,0.381,LOW,CFF_n,0.226,0.652,0.25
8841,0.426,LOW,CFF_n,0.339,0.652,0.25
8842,0.383,LOW,CFF_n,0.231,0.652,0.25
8843,0.415,LOW,CFF_n,0.312,0.652,0.25
8844,0.361,LOW,CFF_n,0.175,0.652,0.25
8845,0.351,LOW,CFF_n,0.15,0.652,0.25
8846,0.407,LOW,CFF_n,0.292,0.652,0.25
8847,0.411,LOW,CFF_n,0.301,0.652,0.25
8848,0.425,LOW,CFF_n,0.335,0.652,0.25
8849,0.417,LOW,CFF_n,0.316,0.652,0.25
8850,0.375,LOW,CFF_n,0.211,0.652,0.25
8851,0.364,LOW,CFF_n,0.182,0.652,0.25
8852,0.393,LOW,CFF_n,0.256,0.652,0.25
8853,0.368,LOW,CFF_n,0.192,0.652,0.25
8854,0.344,LOW,CFF_n,0.132,0.652,0.25
8855,0.395,LOW,CFF_n,0.26,0.652,0.25
8856,0.376,LOW,CFF_n,0.212,0.652,0.25
8857,0.403,LOW,CFF_n,0.28,0.652,0.25
8858,0.364,LOW,CFF_n,0.184,0.652,0.25
8859,0.408,LOW,CFF_n,0.292,0.652,0.25
8860,0.401,LOW,CFF_n,0.275,0.652,0.25
8861,0.405,LOW,CFF_n,0.286,0.652,0.25
8862,0.409,LOW,CFF_n,0.296,0.652,0.25
8863,0.386,LOW,CFF_n,0.239,0.652,0.25
8864,0.414,LOW,CFF_n,0.309,0.652,0.25
8865,0.395,LOW,CFF_n,0.261,0.652,0.25
8866,0.39,LOW,CFF_n,0.248,0.652,0.25
8867,0.395,LOW,CFF_n,0.26,0.652,0.25
8868,0.389,LOW,CFF_n,0.246,0.652,0.25
8869,0.416,LOW,CFF_n,0.312,0.652,0.25
8870,0.415,LOW,CFF_n,0.31,0.652,0.25
8871,0.37,LOW,CFF_n,0.199,0.652,0.25
8872,0.394,LOW,CFF_n,0.259,0.652,0.25
8873,0.42,LOW,CFF_n,0.324,0.652,0.25
8874,0.42,LOW,CFF_n,0.323,0.652,0.25
8875,0.385,LOW,CFF_n,0.235,0.652,0.25
8876,0.366,LOW,CFF_n,0.187,0.652,0.25
8877,0.352,LOW,CFF_n,0.152,0.652,0.25
8878,0.382,LOW,CFF_n,0.228,0.652,0.25
8879,0.37,LOW,CFF_n,0.197,0.652,0.25
8880,0.386,LOW,CFF_n,0.238,0.652,0.25
8881,0.406,LOW,CFF_n,0.289,0.652,0.25
8882,0.39,LOW,CFF_n,0.249,0.652,0.25
8883,0.385,LOW,CFF_n,0.235,0.652,0.25
8884,0.396,LOW,CFF_n,0.263,0.652,0.25
8885,0.391,LOW,CFF_n,0.252,0.652,0.25
8886,0.405,LOW,CFF_n,0.285,0.652,0.25
8887,0.382,LOW,CFF_n,0.229,0.652,0.25
8888,0.406,LOW,CFF_n,0.287,0.652,0.25
8889,0.062,LOW,ADF,0.0,0.0,0.25
8890,0.351,LOW,CFF_n,0.152,0.652,0.25
8891,0.406,LOW,CFF_n,0.289,0.652,0.25
8892,0.381,LOW,CFF_n,0.224,0.652,0.25
8893,0.393,LOW,CFF_n,0.258,0.648,0.25
8894,0.373,LOW,CFF_n,0.21,0.648,0.25
8895,0.353,LOW,CFF_n,0.16,0.648,0.25
8896,0.384,LOW,CFF_n,0.239,0.647,0.25
8897,0.376,LOW,CFF_n,0.218,0.648,0.25
8898,0.363,LOW,CFF_n,0.185,0.648,0.25
8899,0.357,LOW,CFF_n,0.17,0.648,0.25
8900,0.405,LOW,CFF_n,0.29,0.648,0.25
8901,0.403,LOW,CFF_n,0.285,0.648,0.25
8902,0.389,LOW,CFF_n,0.25,0.648,0.25
8903,0.368,LOW,CFF_n,0.2,0.645,0.25
8904,0.328,LOW,CFF_n,0.1,0.645,0.25
8905,0.379,LOW,CFF_n,0.225,0.647,0.25
8906,0.358,LOW,CFF_n,0.169,0.652,0.25
8907,0.062,LOW,ADF,0.0,0.0,0.25
8908,0.062,LOW,ADF,0.0,0.0,0.25
8909,0.401,LOW,CFF_n,0.28,0.648,0.25
8910,0.418,LOW,CFF_n,0.319,0.65,0.25
8911,0.316,LOW,CFF_n,0.066,0.648,0.25
8912,0.389,LOW,CFF_n,0.25,0.647,0.25
8913,0.062,LOW,ADF,0.0,0.0,0.25
8914,0.062,LOW,ADF,0.0,0.0,0.25
8915,0.062,LOW,ADF,0.0,0.0,0.25
8916,0.062,LOW,ADF,0.0,0.0,0.25
8917,0.062,LOW,ADF,0.0,0.0,0.25
8918,0.062,LOW,ADF,0.0,0.0,0.25
8919,0.062,LOW,ADF,0.0,0.0,0.25
8920,0.062,LOW,ADF,0.0,0.0,0.25
8921,0.062,LOW,ADF,0.0,0.0,0.25
8922,0.286,LOW,CFF_n,0.089,0.536,0.25
8923,0.397,LOW,CFF_n,0.368,0.537,0.25
8924,0.35,LOW,CFF_n,0.249,0.537,0.25
8925,0.062,LOW,ADF,0.0,0.0,0.25
8926,0.062,LOW,ADF,0.0,0.0,0.25
8927,0.062,LOW,ADF,0.0,0.0,0.25
8928,0.346,LOW,CFF_n,0.24,0.536,0.25
8929,0.062,LOW,ADF,0.0,0.0,0.25
8930,0.062,LOW,ADF,0.0,0.0,0.25
8931,0.062,LOW,ADF,0.0,0.0,0.25
8932,0.062,LOW,ADF,0.0,0.0,0.25
8933,0.062,LOW,ADF,0.0,0.0,0.25
8934,0.062,LOW,ADF,0.0,0.0,0.25
8935,0.062,LOW,ADF,0.0,0.0,0.25
8936,0.062,LOW,ADF,0.0,0.0,0.25
8937,0.062,LOW,ADF,0.0,0.0,0.25
8938,0.062,LOW,ADF,0.0,0.0,0.25
8939,0.062,LOW,ADF,0.0,0.0,0.25
8940,0.062,LOW,ADF,0.0,0.0,0.25
8941,0.062,LOW,ADF,0.0,0.0,0.25
8942,0.062,LOW,ADF,0.0,0.0,0.25
8943,0.353,LOW,CFF_n,0.255,0.537,0.25
8944,0.351,LOW,CFF_n,0.25,0.538,0.25
8945,0.347,LOW,CFF_n,0.241,0.538,0.25
8946,0.353,LOW,CFF_n,0.255,0.538,0.25
8947,0.062,LOW,ADF,0.0,0.0,0.25
8948,0.062,LOW,ADF,0.0,0.0,0.25
8949,0.062,LOW,ADF,0.0,0.0,0.25
8950,0.343,LOW,CFF_n,0.23,0.538,0.25
8951,0.383,LOW,CFF_n,0.33,0.538,0.25
8952,0.331,LOW,CFF_n,0.202,0.538,0.25
8953,0.35,LOW,CFF_n,0.249,0.537,0.25
8954,0.31,LOW,CFF_n,0.149,0.536,0.25
8955,0.375,LOW,CFF_n,0.252,0.604,0.25
8956,0.343,LOW,CFF_n,0.207,0.564,0.25
8957,0.337,LOW,CFF_n,0.162,0.598,0.25
8958,0.303,LOW,CFF_n,0.089,0.585,0.25
8959,0.407,LOW,CFF_n,0.331,0.606,0.25
8960,0.362,LOW,CFF_n,0.217,0.607,0.25
8961,0.343,LOW,CFF_n,0.208,0.563,0.25
8962,0.35,LOW,CFF_n,0.217,0.575,0.25
8963,0.392,LOW,CFF_n,0.299,0.598,0.25
8964,0.372,LOW,CFF_n,0.286,0.556,0.25
8965,0.338,LOW,CFF_n,0.191,0.569,0.25
8966,0.382,LOW,CFF_n,0.31,0.56,0.25
8967,0.307,LOW,CFF_n,0.107,0.577,0.25
8968,0.352,LOW,CFF_n,0.193,0.607,0.25
8969,0.337,LOW,CFF_n,0.185,0.572,0.25
8970,0.355,LOW,CFF_n,0.199,0.608,0.25
8971,0.387,LOW,CFF_n,0.28,0.607,0.25
8972,0.365,LOW,CFF_n,0.226,0.605,0.25
8973,0.363,LOW,CFF_n,0.219,0.608,0.25
8974,0.351,LOW,CFF_n,0.253,0.536,0.25
8975,0.348,LOW,CFF_n,0.245,0.537,0.25
8976,0.344,LOW,CFF_n,0.234,0.537,0.25
8977,0.365,LOW,CFF_n,0.277,0.547,0.25
8978,0.326,LOW,CFF_n,0.188,0.538,0.25
8979,0.348,LOW,CFF_n,0.242,0.538,0.25
8980,0.318,LOW,CFF_n,0.169,0.538,0.25
8981,0.362,LOW,CFF_n,0.278,0.538,0.25
8982,0.296,LOW,CFF_n,0.113,0.538,0.25
8983,0.323,LOW,CFF_n,0.181,0.538,0.25
8984,0.314,LOW,CFF_n,0.158,0.538,0.25
8985,0.309,LOW,CFF_n,0.147,0.538,0.25
8986,0.329,LOW,CFF_n,0.197,0.538,0.25
8990,0.326,LOW,CFF_n,0.189,0.538,0.25
8991,0.351,LOW,CFF_n,0.251,0.538,0.25
8993,0.371,LOW,CFF_n,0.3,0.538,0.25
8994,0.356,LOW,CFF_n,0.204,0.605,0.25
8995,0.34,LOW,CFF_n,0.224,0.536,0.25
8996,0.349,LOW,CFF_n,0.185,0.607,0.25
8997,0.062,LOW,ADF,0.0,0.0,0.25
8998,0.062,LOW,ADF,0.0,0.0,0.25
8999,0.387,LOW,CFF_n,0.253,0.638,0.25
9000,0.391,LOW,CFF_n,0.244,0.659,0.25
9001,0.367,LOW,CFF_n,0.184,0.659,0.25
9002,0.34,LOW,CFF_n,0.118,0.66,0.25
9003,0.365,LOW,CFF_n,0.194,0.643,0.25
9004,0.42,LOW,CFF_n,0.316,0.66,0.25
9005,0.062,LOW,ADF,0.0,0.0,0.25
9006,0.374,LOW,CFF_n,0.203,0.659,0.25
9007,0.062,LOW,ADF,0.0,0.0,0.25
9008,0.374,LOW,CFF_n,0.203,0.66,0.25
9009,0.39,LOW,CFF_n,0.26,0.638,0.25
9010,0.411,LOW,CFF_n,0.293,0.659,0.25
9011,0.439,LOW,CFF_n,0.363,0.66,0.25
9012,0.365,LOW,CFF_n,0.177,0.661,0.25
9013,0.411,LOW,CFF_n,0.295,0.659,0.25
9014,0.363,LOW,CFF_n,0.173,0.659,0.25
9015,0.062,LOW,ADF,0.0,0.0,0.25
9016,0.405,LOW,CFF_n,0.28,0.659,0.25
9017,0.396,LOW,CFF_n,0.274,0.638,0.25
9018,0.344,LOW,CFF_n,0.125,0.66,0.25
9020,0.324,LOW,CFF_n,0.094,0.638,0.25
9021,0.401,LOW,CFF_n,0.27,0.659,0.25
9022,0.376,LOW,CFF_n,0.206,0.659,0.25
9023,0.399,LOW,CFF_n,0.264,0.66,0.25
9024,0.33,LOW,CFF_n,0.091,0.661,0.25
9025,0.401,LOW,CFF_n,0.269,0.659,0.25
9026,0.397,LOW,CFF_n,0.259,0.661,0.25
9027,0.382,LOW,CFF_n,0.222,0.659,0.25
9028,0.392,LOW,CFF_n,0.246,0.659,0.25
9029,0.395,LOW,CFF_n,0.255,0.658,0.25
9030,0.415,LOW,CFF_n,0.306,0.658,0.25
9031,0.383,LOW,CFF_n,0.24,0.64,0.25
9032,0.35,LOW,CFF_n,0.16,0.638,0.25
9033,0.062,LOW,ADF,0.0,0.0,0.25
9034,0.368,LOW,CFF_n,0.206,0.638,0.25
9035,0.398,LOW,CFF_n,0.262,0.659,0.25
9036,0.379,LOW,CFF_n,0.214,0.66,0.25
9037,0.062,LOW,ADF,0.0,0.0,0.25
9038,0.062,LOW,ADF,0.0,0.0,0.25
9039,0.062,LOW,ADF,0.0,0.0,0.25
9040,0.378,LOW,CFF_n,0.231,0.638,0.25
9041,0.374,LOW,CFF_n,0.202,0.659,0.25
9042,0.435,LOW,CFF_n,0.353,0.66,0.25
9043,0.429,LOW,CFF_n,0.34,0.66,0.25
9044,0.377,LOW,CFF_n,0.209,0.659,0.25
9045,0.382,LOW,CFF_n,0.222,0.659,0.25
9046,0.343,LOW,CFF_n,0.124,0.66,0.25
9047,0.406,LOW,CFF_n,0.282,0.659,0.25
9048,0.377,LOW,CFF_n,0.21,0.659,0.25
9049,0.062,LOW,ADF,0.0,0.0,0.25
9050,0.367,LOW,CFF_n,0.183,0.659,0.25
9051,0.371,LOW,CFF_n,0.195,0.66,0.25
9052,0.37,LOW,CFF_n,0.19,0.66,0.25
9053,0.396,LOW,CFF_n,0.257,0.66,0.25
9054,0.393,LOW,CFF_n,0.248,0.66,0.25
9055,0.355,LOW,CFF_n,0.153,0.66,0.25
9056,0.38,LOW,CFF_n,0.217,0.66,0.25
9057,0.388,LOW,CFF_n,0.236,0.66,0.25
9058,0.062,LOW,ADF,0.0,0.0,0.25
9059,0.399,LOW,CFF_n,0.265,0.66,0.25
9060,0.374,LOW,CFF_n,0.203,0.66,0.25
9061,0.422,LOW,CFF_n,0.323,0.66,0.25
9062,0.378,LOW,CFF_n,0.211,0.66,0.25
9063,0.394,LOW,CFF_n,0.253,0.66,0.25
9064,0.37,LOW,CFF_n,0.192,0.66,0.25
9065,0.391,LOW,CFF_n,0.245,0.66,0.25
9066,0.389,LOW,CFF_n,0.238,0.66,0.25
9067,0.363,LOW,CFF_n,0.173,0.66,0.25
9068,0.399,LOW,CFF_n,0.265,0.66,0.25
9069,0.422,LOW,CFF_n,0.322,0.66,0.25
9070,0.413,LOW,CFF_n,0.3,0.66,0.25
9071,0.062,LOW,ADF,0.0,0.0,0.25
9072,0.373,LOW,CFF_n,0.2,0.66,0.25
9073,0.366,LOW,CFF_n,0.183,0.66,0.25
9074,0.382,LOW,CFF_n,0.222,0.66,0.25
9075,0.062,LOW,ADF,0.0,0.0,0.25
9076,0.062,LOW,ADF,0.0,0.0,0.25
9077,0.382,LOW,CFF_n,0.227,0.652,0.25
9078,0.382,LOW,CFF_n,0.23,0.651,0.25
9079,0.387,LOW,CFF_n,0.242,0.652,0.25
9080,0.062,LOW,ADF,0.0,0.0,0.25
9081,0.41,LOW,CFF_n,0.298,0.652,0.25
9082,0.371,LOW,CFF_n,0.194,0.66,0.25
9083,0.382,LOW,CFF_n,0.222,0.66,0.25
9084,0.4,LOW,CFF_n,0.27,0.654,0.25
9085,0.397,LOW,CFF_n,0.275,0.641,0.25
9086,0.419,LOW,CFF_n,0.328,0.644,0.25
9087,0.35,LOW,CFF_n,0.142,0.659,0.25
9088,0.411,LOW,CFF_n,0.295,0.659,0.25
9089,0.395,LOW,CFF_n,0.254,0.659,0.25
9090,0.062,LOW,ADF,0.0,0.0,0.25
9091,0.383,LOW,CFF_n,0.224,0.66,0.25
9092,0.416,LOW,CFF_n,0.307,0.66,0.25
9093,0.379,LOW,CFF_n,0.215,0.66,0.25
9094,0.385,LOW,CFF_n,0.23,0.66,0.25
9095,0.358,LOW,CFF_n,0.16,0.66,0.25
9096,0.402,LOW,CFF_n,0.271,0.66,0.25
9097,0.062,LOW,ADF,0.0,0.0,0.25
9098,0.37,LOW,CFF_n,0.192,0.66,0.25
9099,0.382,LOW,CFF_n,0.222,0.66,0.25
9100,0.406,LOW,CFF_n,0.281,0.661,0.25
9101,0.382,LOW,CFF_n,0.223,0.66,0.25
9102,0.387,LOW,CFF_n,0.235,0.66,0.25
9103,0.377,LOW,CFF_n,0.21,0.66,0.25
9104,0.375,LOW,CFF_n,0.205,0.66,0.25
9105,0.409,LOW,CFF_n,0.288,0.66,0.25
9106,0.357,LOW,CFF_n,0.159,0.66,0.25
9107,0.365,LOW,CFF_n,0.178,0.66,0.25
9108,0.062,LOW,ADF,0.0,0.0,0.25
9109,0.406,LOW,CFF_n,0.282,0.66,0.25
9110,0.366,LOW,CFF_n,0.181,0.66,0.25
9111,0.389,LOW,CFF_n,0.24,0.66,0.25
9112,0.335,LOW,CFF_n,0.104,0.66,0.25
9113,0.376,LOW,CFF_n,0.208,0.66,0.25
9114,0.367,LOW,CFF_n,0.183,0.66,0.25
9115,0.365,LOW,CFF_n,0.18,0.66,0.25
9116,0.373,LOW,CFF_n,0.199,0.66,0.25
9117,0.391,LOW,CFF_n,0.244,0.66,0.25
9118,0.414,LOW,CFF_n,0.302,0.66,0.25
9119,0.369,LOW,CFF_n,0.189,0.66,0.25
9120,0.346,LOW,CFF_n,0.133,0.66,0.25
9121,0.408,LOW,CFF_n,0.288,0.66,0.25
9122,0.062,LOW,ADF,0.0,0.0,0.25
9123,0.386,LOW,CFF_n,0.231,0.66,0.25
9124,0.406,LOW,CFF_n,0.281,0.661,0.25
9125,0.358,LOW,CFF_n,0.161,0.66,0.25
9126,0.373,LOW,CFF_n,0.198,0.66,0.25
9127,0.062,LOW,ADF,0.0,0.0,0.25
9128,0.34,LOW,CFF_n,0.115,0.66,0.25
9129,0.419,LOW,CFF_n,0.313,0.661,0.25
9130,0.375,LOW,CFF_n,0.203,0.66,0.25
9131,0.364,LOW,CFF_n,0.175,0.66,0.25
9132,0.362,LOW,CFF_n,0.172,0.66,0.25
9133,0.374,LOW,CFF_n,0.201,0.66,0.25
9134,0.362,LOW,CFF_n,0.172,0.66,0.25
9135,0.36,LOW,CFF_n,0.165,0.66,0.25
9136,0.404,LOW,CFF_n,0.278,0.66,0.25
9137,0.407,LOW,CFF_n,0.284,0.66,0.25
9138,0.377,LOW,CFF_n,0.21,0.66,0.25
9139,0.35,LOW,CFF_n,0.142,0.66,0.25
9140,0.062,LOW,ADF,0.0,0.0,0.25
9141,0.379,LOW,CFF_n,0.213,0.66,0.25
9142,0.362,LOW,CFF_n,0.171,0.66,0.25
9143,0.38,LOW,CFF_n,0.217,0.66,0.25
9144,0.416,LOW,CFF_n,0.305,0.66,0.25
9145,0.401,LOW,CFF_n,0.27,0.66,0.25
9146,0.371,LOW,CFF_n,0.193,0.66,0.25
9147,0.365,LOW,CFF_n,0.18,0.66,0.25
9148,0.386,LOW,CFF_n,0.23,0.66,0.25
9149,0.394,LOW,CFF_n,0.251,0.66,0.25
9150,0.395,LOW,CFF_n,0.253,0.66,0.25
9151,0.378,LOW,CFF_n,0.212,0.66,0.25
9152,0.371,LOW,CFF_n,0.195,0.66,0.25
9153,0.358,LOW,CFF_n,0.162,0.66,0.25
9154,0.062,LOW,ADF,0.0,0.0,0.25
9155,0.355,LOW,CFF_n,0.153,0.66,0.25
9156,0.412,LOW,CFF_n,0.295,0.66,0.25
9157,0.399,LOW,CFF_n,0.263,0.661,0.25
9158,0.392,LOW,CFF_n,0.247,0.66,0.25
9159,0.434,LOW,CFF_n,0.35,0.66,0.25
9160,0.399,LOW,CFF_n,0.263,0.66,0.25
9161,0.388,LOW,CFF_n,0.236,0.66,0.25
9162,0.358,LOW,CFF_n,0.16,0.66,0.25
9163,0.398,LOW,CFF_n,0.261,0.66,0.25
9164,0.429,LOW,CFF_n,0.339,0.66,0.25
9165,0.377,LOW,CFF_n,0.208,0.66,0.25
9166,0.393,LOW,CFF_n,0.25,0.66,0.25
9167,0.409,LOW,CFF_n,0.289,0.66,0.25
9168,0.398,LOW,CFF_n,0.262,0.66,0.25
9169,0.418,LOW,CFF_n,0.312,0.66,0.25
9170,0.425,LOW,CFF_n,0.329,0.66,0.25
9171,0.399,LOW,CFF_n,0.265,0.66,0.25
9172,0.386,LOW,CFF_n,0.232,0.66,0.25
9173,0.38,LOW,CFF_n,0.216,0.66,0.25
9174,0.387,LOW,CFF_n,0.234,0.66,0.25
9175,0.426,LOW,CFF_n,0.332,0.66,0.25
9176,0.423,LOW,CFF_n,0.325,0.66,0.25
9177,0.426,LOW,CFF_n,0.332,0.66,0.25
9178,0.378,LOW,CFF_n,0.212,0.66,0.25
9179,0.389,LOW,CFF_n,0.24,0.66,0.25
9180,0.062,LOW,ADF,0.0,0.0,0.25
9181,0.062,LOW,ADF,0.0,0.0,0.25
9182,0.062,LOW,ADF,0.0,0.0,0.25
9183,0.062,LOW,ADF,0.0,0.0,0.25
9184,0.389,LOW,CFF_n,0.239,0.66,0.25
9185,0.423,LOW,CFF_n,0.323,0.66,0.25
9186,0.062,LOW,ADF,0.0,0.0,0.25
9187,0.417,LOW,CFF_n,0.308,0.66,0.25
9188,0.372,LOW,CFF_n,0.195,0.66,0.25
9189,0.428,LOW,CFF_n,0.336,0.66,0.25
9190,0.374,LOW,CFF_n,0.249,0.605,0.25
9191,0.352,LOW,CFF_n,0.197,0.603,0.25
9192,0.339,LOW,CFF_n,0.162,0.605,0.25
9193,0.392,LOW,CFF_n,0.294,0.605,0.25
9194,0.34,LOW,CFF_n,0.164,0.604,0.25
9195,0.37,LOW,CFF_n,0.234,0.611,0.25
9196,0.314,LOW,CFF_n,0.101,0.603,0.25
9197,0.357,LOW,CFF_n,0.208,0.603,0.25
9198,0.389,LOW,CFF_n,0.286,0.605,0.25
9199,0.362,LOW,CFF_n,0.219,0.605,0.25
9200,0.381,LOW,CFF_n,0.266,0.605,0.25
9202,0.334,LOW,CFF_n,0.15,0.603,0.25
9203,0.357,LOW,CFF_n,0.207,0.604,0.25
9204,0.385,LOW,CFF_n,0.279,0.604,0.25
9205,0.344,LOW,CFF_n,0.185,0.593,0.25
9206,0.334,LOW,CFF_n,0.143,0.611,0.25
9207,0.354,LOW,CFF_n,0.195,0.611,0.25
9208,0.373,LOW,CFF_n,0.242,0.611,0.25
9209,0.354,LOW,CFF_n,0.199,0.605,0.25
9210,0.358,LOW,CFF_n,0.207,0.608,0.25
9211,0.346,LOW,CFF_n,0.174,0.611,0.25
9212,0.357,LOW,CFF_n,0.209,0.604,0.25
9213,0.332,LOW,CFF_n,0.144,0.604,0.25
9214,0.367,LOW,CFF_n,0.226,0.613,0.25
9215,0.415,LOW,CFF_n,0.343,0.614,0.25
9216,0.41,LOW,CFF_n,0.331,0.614,0.25
9217,0.367,LOW,CFF_n,0.223,0.614,0.25
9218,0.406,LOW,CFF_n,0.33,0.605,0.25
9219,0.33,LOW,CFF_n,0.139,0.606,0.25
9220,0.377,LOW,CFF_n,0.256,0.606,0.25
9221,0.371,LOW,CFF_n,0.24,0.606,0.25
9222,0.405,LOW,CFF_n,0.327,0.605,0.25
9223,0.361,LOW,CFF_n,0.214,0.607,0.25
9224,0.348,LOW,CFF_n,0.182,0.607,0.25
9225,0.413,LOW,CFF_n,0.345,0.607,0.25
9227,0.363,LOW,CFF_n,0.22,0.607,0.25
9228,0.387,LOW,CFF_n,0.28,0.607,0.25
9229,0.385,LOW,CFF_n,0.28,0.602,0.25
9230,0.356,LOW,CFF_n,0.202,0.606,0.25
9231,0.385,LOW,CFF_n,0.275,0.606,0.25
9232,0.378,LOW,CFF_n,0.259,0.607,0.25
9233,0.393,LOW,CFF_n,0.296,0.607,0.25
9234,0.406,LOW,CFF_n,0.328,0.607,0.25
9235,0.357,LOW,CFF_n,0.204,0.607,0.25
9236,0.368,LOW,CFF_n,0.234,0.607,0.25
9237,0.342,LOW,CFF_n,0.167,0.607,0.25
9238,0.389,LOW,CFF_n,0.285,0.607,0.25
9239,0.352,LOW,CFF_n,0.191,0.607,0.25
9240,0.377,LOW,CFF_n,0.255,0.607,0.25
9241,0.379,LOW,CFF_n,0.26,0.607,0.25
9242,0.392,LOW,CFF_n,0.294,0.607,0.25
9243,0.373,LOW,CFF_n,0.245,0.607,0.25
9244,0.387,LOW,CFF_n,0.28,0.607,0.25
9245,0.373,LOW,CFF_n,0.245,0.607,0.25
9246,0.378,LOW,CFF_n,0.258,0.607,0.25
9247,0.406,LOW,CFF_n,0.326,0.607,0.25
9248,0.377,LOW,CFF_n,0.255,0.607,0.25
9249,0.316,LOW,CFF_n,0.102,0.607,0.25
9250,0.325,LOW,CFF_n,0.125,0.607,0.25
9251,0.354,LOW,CFF_n,0.198,0.607,0.25
9252,0.353,LOW,CFF_n,0.195,0.607,0.25
9253,0.399,LOW,CFF_n,0.31,0.608,0.25
9254,0.358,LOW,CFF_n,0.206,0.608,0.25
9255,0.36,LOW,CFF_n,0.213,0.607,0.25
9256,0.376,LOW,CFF_n,0.252,0.608,0.25
9257,0.354,LOW,CFF_n,0.197,0.608,0.25
9258,0.354,LOW,CFF_n,0.197,0.608,0.25
9259,0.364,LOW,CFF_n,0.223,0.608,0.25
9260,0.405,LOW,CFF_n,0.325,0.608,0.25
9261,0.364,LOW,CFF_n,0.223,0.608,0.25
